NOME,FASE_2020,FASE_2021,FASE_2022,PEDRA_2020,PEDRA_2021,PEDRA_2022,PONTO_VIRADA_2020,PONTO_VIRADA_2021,PONTO_VIRADA_2022,ANO_INGRESSO_2020,ANO_INGRESSO_2021,ANO_INGRESSO_2022,IAN_2020,IAN_2021,IAN_2022,IDA_2020,IDA_2021,IDA_2022,IEG_2020,IEG_2021,IEG_2022,IAA_2020,IAA_2021,IAA_2022,IPS_2020,IPS_2021,IPS_2022,IPP_2020,IPP_2021,IPP_2022,IPV_2020,IPV_2021,IPV_2022,INDE_2020,INDE_2021,INDE_2022
ALUNO-624,3,3.0,4.0,Quartzo,Ágata,Quartzo,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,2.5,2.5,6.666666666666667,5.1,1.444444444444444,3.4,5.0,3.536931818181818,7.5,7.1,7.08334,2.5,7.5,5.0,6.249999999999999,7.1,5.0,5.444433333333334,6.5,3.916675,5.227220000000001,5.742,3.737944252525253
ALUNO-625,1,,,Quartzo,,,0.0,,,2019.0,,,5.0,,,0.0,,,7.3,,,8.500020000000001,,,6.25,,,7.5,,,8.0,,,5.785002,,
ALUNO-626,3,,,Ágata,,,0.0,,,2017.0,,,10.0,,,5.666666666666667,,,6.0,,,7.91667,,,7.5,,,7.65625,,,7.0416675,,,7.048958833333334,,
ALUNO-629,8,,,Ágata,,,0.0,,,2018.0,,,10.0,,,9.0,,,0.0,,,9.16668,,,7.5,,,0.0,,,0.0,,,7.016667999999999,,
ALUNO-630,8,,,Ágata,,,0.0,,,2018.0,,,10.0,,,9.1,,,0.0,,,8.75001,,,6.875,,,0.0,,,0.0,,,6.890001000000001,,
ALUNO-631,2,,,Ágata,,,0.0,,,2018.0,,,5.0,,,3.5,,,8.5,,,9.50002,,,3.125,,,6.041666666666667,,,7.555549999999998,,,6.277778666666666,,
ALUNO-634,1,1.0,2.0,Ágata,Quartzo,Quartzo,0.0,0.0,0.0,2018.0,2018.0,2018.0,5.0,5.0,5.0,7.5,2.4,2.916666666666667,7.1,2.1,5.833333333333334,6.91668,6.3,8.000020000000001,4.375,6.3,3.75,2.8125,4.4,4.791666666666667,6.58333,3.3,6.722216666666666,6.147084,3.754,5.248612
ALUNO-635,5,5.0,,Quartzo,Quartzo,,0.0,0.0,,2017.0,2017.0,,10.0,5.0,,4.333333333333333,4.8,,6.7,3.3,,6.25001,4.6,,4.375,5.0,,7.1875,5.9,,5.083325,4.0,,6.004582666666666,4.494,
ALUNO-636,5,,,Quartzo,,,0.0,,,2019.0,,,5.0,,,6.0,,,3.7,,,7.08334,,,7.5,,,6.875,,,5.611113333333333,,,5.708056666666667,,
ALUNO-638,1,2.0,3.0,Ágata,Ágata,Quartzo,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,5.0,5.0,8.5,6.1,1.777777777777778,9.2,6.3,3.63610347985348,9.000020000000001,8.5,9.16668,5.0,6.9,5.0,2.5,7.5,5.625,6.08333,7.7,3.75,6.906668,6.783,4.311944251526252
ALUNO-639,2,,,Quartzo,,,0.0,,,2019.0,,,10.0,,,1.5,,,5.7,,,7.91668,,,7.5,,,7.083333333333333,,,6.888883333333332,,,6.067778,,
ALUNO-640,7,,,Ágata,,,0.0,,,2019.0,,,5.0,,,4.666666666666667,,,8.0,,,8.33334,,,7.5,,,8.59375,,,8.41667,,,7.159376333333334,,
ALUNO-642,1,1.0,1.0,Ametista,Ametista,Ágata,0.0,0.0,0.0,2019.0,2019.0,2019.0,10.0,5.0,5.0,10.0,6.4,9.083333333333332,6.7,7.5,9.365317341329336,7.50002,8.5,0.0,7.5,6.3,5.0,7.083333333333334,6.9,6.458333333333334,7.277776666666666,8.2,8.055553333333334,8.003890666666667,7.082,6.946674134932534
ALUNO-644,1,2.0,3.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2018.0,2018.0,2018.0,5.0,10.0,10.0,10.0,9.4,8.111111111111112,8.6,10.0,8.310738968633705,9.50002,10.0,9.16668,8.75,5.0,6.25,7.8125,8.5,8.90625,9.000005,9.7,8.6250025,8.626253,9.163,8.441663515948964
ALUNO-645,0,0.0,1.0,Topázio,Ágata,Quartzo,0.0,0.0,0.0,2020.0,2020.0,2020.0,10.0,5.0,5.0,9.5,5.3,1.166666666666666,10.0,6.7,4.015594541910332,9.000020000000001,10.0,9.50002,7.5,7.5,7.5,7.5,7.5,4.166666666666666,6.500005,6.2,5.44444,8.600003000000001,6.633,4.742008908382067
ALUNO-646,2,2.0,,Ametista,Ametista,,0.0,0.0,,2019.0,2019.0,,10.0,5.0,,8.5,6.6,,8.4,7.9,,8.000020000000001,9.0,,7.5,7.5,,5.3125,7.7,,6.75,7.8,,7.811252000000001,7.396,
ALUNO-647,1,2.0,2.0,Ágata,Quartzo,Ametista,0.0,0.0,0.0,2018.0,2018.0,2018.0,5.0,5.0,5.0,7.5,0.0,6.916666666666666,8.2,1.7,8.945807279140613,8.500020000000001,9.5,9.50002,5.0,5.0,5.0,6.666666666666667,7.3,6.666666666666666,7.722219999999999,4.3,7.888890000000001,7.201112666666667,3.868,7.366941455828123
ALUNO-648,3,,,Ágata,,,0.0,,,2019.0,,,10.0,,,5.0,,,6.2,,,7.916679999999999,,,7.5,,,6.875000000000001,,,5.499993333333334,,,6.569166666666667,,
ALUNO-655,1,,,Ametista,,,0.0,,,2020.0,,,10.0,,,9.0,,,9.4,,,8.500020000000001,,,7.5,,,6.458333333333334,,,7.722219999999999,,,8.470279333333334,,
ALUNO-657,2,2.0,3.0,Topázio,Ametista,Topázio,0.0,1.0,1.0,2019.0,2019.0,2019.0,10.0,5.0,10.0,8.5,8.5,6.777777777777778,9.6,6.3,9.544534412955466,9.000020000000001,9.5,9.16668,7.5,7.5,8.75,8.958333333333332,9.0,8.75,8.055560000000002,10.0,8.458335,8.776947333333334,8.046,8.622797438146648
ALUNO-659,3,3.0,,Quartzo,Quartzo,,0.0,0.0,,2019.0,2019.0,,10.0,10.0,,0.0,1.3,,5.7,3.6,,7.91667,8.3,,7.5,7.5,,7.34375,7.8,,7.0833325,5.1,,5.8327085,5.348,
ALUNO-661,7,,,Ametista,,,0.0,,,2017.0,,,10.0,,,7.0,,,9.1,,,9.16668,,,7.5,,,7.5,,,8.125,,,8.261668,,
ALUNO-663,1,2.0,2.0,Ametista,Quartzo,Quartzo,0.0,0.0,0.0,2018.0,2018.0,2018.0,5.0,10.0,5.0,9.0,3.3,4.5,8.5,2.9,4.984593837535014,9.000020000000001,7.8,5.83334,6.25,7.5,7.5,4.6875,6.7,4.375,6.916665,5.2,6.055553333333335,7.377085000000001,5.479,5.378863434173669
ALUNO-664,4,5.0,6.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2019.0,2019.0,2019.0,5.0,5.0,5.0,9.333333333333334,9.3,8.011111111111111,10.0,8.6,9.485054347826086,9.58335,10.0,10.00002,10.0,7.5,9.375,9.166666666666666,8.8,9.0625,9.8889,9.9,10.00001,9.219448333333334,8.681,8.842987091787439
ALUNO-666,7,,,Quartzo,,,0.0,,,2018.0,,,10.0,,,0.0,,,0.4,,,5.8333200000000005,,,7.5,,,4.84375,,,4.66667,,,3.831041,,
ALUNO-668,1,2.0,2.0,Ametista,Ágata,Ágata,0.0,0.0,0.0,2020.0,2020.0,2020.0,5.0,10.0,5.0,9.0,4.5,5.25,7.1,5.8,7.324793465144342,9.000020000000001,8.0,9.000020000000001,7.5,7.5,7.5,7.916666666666668,7.5,6.041666666666667,7.833333333333333,6.8,6.944443333333333,7.728335333333334,6.722,6.658016026362202
ALUNO-670,5,6.0,,Ametista,Ametista,,1.0,1.0,,2020.0,2020.0,,5.0,5.0,,8.0,7.9,,7.5,7.5,,8.75001,7.9,,9.375,7.5,,9.166666666666666,9.2,,9.33334,9.2,,8.195835666666667,7.872,
ALUNO-671,1,1.0,,Ametista,Ametista,,0.0,0.0,,2018.0,2018.0,,5.0,5.0,,10.0,7.4,,6.0,9.6,,8.500020000000001,9.0,,7.5,6.3,,7.5,8.3,,7.555549999999998,8.5,,7.561112,7.963,
ALUNO-672,1,1.0,,Ametista,Quartzo,,0.0,0.0,,2018.0,2018.0,,10.0,5.0,,4.5,2.3,,9.6,3.3,,9.000020000000001,9.5,,6.25,7.5,,7.8125,7.7,,7.916665,6.6,,7.709585000000001,5.411,
ALUNO-676,5,,,Quartzo,,,0.0,,,2018.0,,,5.0,,,0.0,,,1.9,,,4.58334,,,3.75,,,8.125,,,7.000003333333334,,,3.925834666666667,,
ALUNO-677,1,,,Ametista,,,0.0,,,2019.0,,,5.0,,,9.0,,,9.1,,,9.50002,,,6.25,,,3.4375,,,8.58334,,,7.75542,,
ALUNO-678,2,,,Quartzo,,,0.0,,,2019.0,,,10.0,,,0.0,,,4.5,,,0.0,,,7.5,,,7.5,,,6.6111,,,4.72222,,
ALUNO-680,7,,,Ágata,,,0.0,,,2019.0,,,10.0,,,6.5,,,7.6,,,7.5,,,5.625,,,6.71875,,,6.375,,,7.079375000000001,,
ALUNO-681,2,2.0,3.0,Quartzo,Ágata,Ágata,0.0,0.0,0.0,2018.0,2018.0,2018.0,5.0,5.0,5.0,1.25,6.6,4.555555555555555,7.9,6.3,6.922504578754578,8.000020000000001,8.5,9.58335,5.0,6.9,7.5,4.6875,7.3,8.28125,7.75,7.5,6.666665,5.648752,6.842,6.665405026862027
ALUNO-682,1,1.0,,Ametista,Ametista,,0.0,1.0,,2020.0,2020.0,,5.0,5.0,,9.0,7.3,,9.6,9.6,,9.000020000000001,8.0,,7.5,7.5,,7.1875,8.1,,7.75,9.1,,8.138752,8.04,
ALUNO-683,0,,,Ametista,,,0.0,,,2019.0,,,5.0,,,10.0,,,9.8,,,6.91668,,,5.0,,,2.5,,,6.99999,,,7.301666,,
ALUNO-684,1,,,Ametista,,,0.0,,,2018.0,,,5.0,,,9.5,,,8.1,,,10.00002,,,7.5,,,5.416666666666666,,,7.777773333333332,,,7.867223333333334,,
ALUNO-685,0,0.0,,Ametista,Ágata,,0.0,0.0,,2019.0,2019.0,,10.0,5.0,,9.5,4.7,,9.9,5.0,,8.500020000000001,8.5,,7.5,6.3,,2.5,7.2,,5.0,7.1,,7.730002000000001,6.048,
ALUNO-686,0,0.0,1.0,Ametista,Ametista,Ágata,0.0,0.0,0.0,2018.0,2018.0,2018.0,5.0,5.0,5.0,9.0,6.5,6.583333333333333,8.6,5.8,7.349624060150376,10.00002,9.5,8.500020000000001,5.0,7.5,6.875,7.8125,7.5,5.625,7.333335,7.5,7.333335,7.767919,6.917,6.853260478696742
ALUNO-688,7,7.0,,Ágata,Ametista,,0.0,0.0,,2018.0,2018.0,,10.0,5.0,,4.666666666666667,8.3,,7.6,9.7,,6.25001,8.3,,5.625,5.6,,7.03125,7.8,,7.75,7.3,,6.893959333333333,7.738,
ALUNO-689,2,2.0,3.0,Ametista,Ametista,Ametista,1.0,0.0,0.0,2017.0,2017.0,2017.0,10.0,5.0,10.0,5.5,7.9,6.333333333333333,9.3,9.2,9.249512670565302,9.000020000000001,8.5,8.75001,5.0,7.5,5.0,5.0,7.5,8.75,9.58334,8.3,8.25,7.776669999999999,7.908,8.016570200779729
ALUNO-691,1,,,Ametista,,,0.0,,,2019.0,,,5.0,,,9.0,,,9.2,,,7.00002,,,6.25,,,7.291666666666667,,,7.5,,,7.694168666666667,,
ALUNO-693,0,0.0,1.0,Ametista,Ágata,Ametista,0.0,0.0,0.0,2020.0,2020.0,2020.0,10.0,5.0,5.0,10.0,5.9,7.416666666666666,10.0,5.0,8.624561403508771,8.500020000000001,8.5,8.500020000000001,7.5,7.5,7.5,2.5,7.5,6.041666666666667,6.99999,8.3,7.61111,8.25,6.675,7.434636280701754
ALUNO-695,0,0.0,1.0,Topázio,Topázio,Ametista,0.0,1.0,0.0,2020.0,2020.0,2020.0,10.0,5.0,5.0,9.0,7.1,7.25,10.0,10.0,9.88095238095238,9.000020000000001,10.0,10.00002,7.5,7.5,7.5,7.8125,7.5,5.0,6.99999,9.3,7.222223333333334,8.631250000000001,8.263,7.620637142857143
ALUNO-696,2,,,Ametista,,,1.0,,,2019.0,,,5.0,,,6.5,,,9.6,,,7.50002,,,7.5,,,7.916666666666668,,,8.833336666666666,,,7.778336,,
ALUNO-698,5,6.0,,Ágata,Ametista,,0.0,0.0,,2020.0,2020.0,,5.0,5.0,,5.333333333333333,7.2,,8.8,8.1,,7.08333,7.9,,5.625,5.6,,8.333333333333334,8.1,,7.888893333333335,7.9,,7.008611666666667,7.294,
ALUNO-699,2,,,Ágata,,,0.0,,,2019.0,,,5.0,,,6.5,,,4.7,,,9.000020000000001,,,7.5,,,7.916666666666668,,,8.055560000000002,,,6.792780666666667,,
ALUNO-700,2,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2019.0,2019.0,2019.0,10.0,5.0,5.0,4.5,4.9,4.0,6.9,4.6,5.858788554440729,9.000020000000001,9.5,10.00002,7.5,7.5,5.625,7.916666666666668,7.5,6.25,6.222213333333333,6.8,7.222223333333333,6.966111333333335,6.197,6.103704377554813
ALUNO-702,1,,,Topázio,,,0.0,,,2019.0,,,10.0,,,10.0,,,9.5,,,8.500020000000001,,,7.5,,,7.291666666666667,,,7.944443333333333,,,8.818057333333334,,
ALUNO-703,2,3.0,4.0,Ametista,Ametista,Ágata,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,5.0,5.0,9.5,6.3,6.188888888888889,9.9,6.7,5.945980743394537,8.500020000000001,9.2,8.33334,7.5,7.5,7.5,8.4375,7.5,7.8125,7.583335,7.9,7.6666675,8.340419,7.106,6.824891426456685
ALUNO-704,2,,,Ametista,,,0.0,,,2018.0,,,10.0,,,3.5,,,9.7,,,9.000020000000001,,,7.5,,,7.5,,,7.75,,,7.590002,,
ALUNO-707,2,2.0,3.0,Ametista,Ágata,Quartzo,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,2.5,2.5,8.0,5.4,3.5,8.7,7.1,6.868589743589744,9.000020000000001,9.5,8.75001,7.5,7.5,7.5,7.708333333333334,7.5,7.1875,7.666663333333333,8.1,6.3749925,7.794168000000001,6.814,5.942467448717949
ALUNO-708,1,1.0,1.0,Ametista,Ametista,Quartzo,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,5.0,5.0,10.0,5.1,2.833333333333333,8.1,9.2,6.130434782608695,8.500020000000001,9.0,8.000020000000001,7.5,7.5,7.5,7.291666666666667,8.3,6.458333333333334,7.777776666666667,7.2,6.999999999999999,8.004724,7.286,5.888588956521739
ALUNO-710,2,2.0,3.0,Ametista,Topázio,Topázio,0.0,0.0,1.0,2018.0,2018.0,2018.0,10.0,10.0,10.0,9.0,8.3,5.111111111111111,8.2,9.2,9.099410315085372,9.50002,9.5,9.16668,6.25,7.5,7.5,7.5,8.3,8.90625,8.333335,8.4,8.625,8.431669,8.713,8.124397285239297
ALUNO-712,1,,,Ametista,,,0.0,,,2020.0,,,5.0,,,7.5,,,8.6,,,8.500020000000001,,,7.5,,,7.1875,,,7.75,,,7.588752,,
ALUNO-713,2,2.0,,Quartzo,Quartzo,,0.0,0.0,,2019.0,2019.0,,10.0,5.0,,1.5,2.6,,6.8,6.3,,5.83334,0.0,,7.5,6.9,,5.624999999999999,8.1,,7.555553333333333,6.8,,6.066944666666666,5.129,
ALUNO-714,7,,,Quartzo,,,0.0,,,2018.0,,,10.0,,,4.5,,,2.7,,,7.5,,,4.375,,,6.5625,,,6.333325,,,5.550414999999999,,
ALUNO-716,2,2.0,,Ametista,Ametista,,0.0,0.0,,2019.0,2019.0,,10.0,10.0,,3.5,4.5,,9.9,6.3,,9.000020000000001,8.5,,7.5,7.5,,8.125,7.5,,7.833333333333333,7.1,,7.709168666666667,6.911,
ALUNO-718,2,,,Quartzo,,,0.0,,,2019.0,,,5.0,,,0.0,,,7.4,,,9.000020000000001,,,4.375,,,7.291666666666667,,,7.5,,,5.546668666666667,,
ALUNO-719,2,,,Quartzo,,,0.0,,,2017.0,,,10.0,,,1.5,,,5.4,,,8.000020000000001,,,4.375,,,7.708333333333334,,,6.49999,,,5.688333333333334,,
ALUNO-720,5,,,Ágata,,,0.0,,,2019.0,,,5.0,,,4.0,,,7.3,,,6.24999,,,6.25,,,7.708333333333334,,,7.72222,,,6.325276333333333,,
ALUNO-721,1,2.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,5.0,5.0,4.0,2.5,1.277777777777778,7.3,3.8,3.809722222222223,7.50002,9.5,7.5,5.0,5.6,5.0,2.5,6.7,6.875,7.0,5.5,5.54166,5.660002,5.029,4.563332
ALUNO-724,2,,,Ametista,,,0.0,,,2019.0,,,10.0,,,6.0,,,9.4,,,6.91668,,,7.5,,,7.291666666666667,,,8.055553333333332,,,7.861945333333334,,
ALUNO-725,2,2.0,,Ágata,Quartzo,,0.0,0.0,,2018.0,2018.0,,10.0,5.0,,7.0,0.0,,3.3,0.4,,9.000020000000001,0.0,,5.0,7.5,,6.875,7.5,,7.916665,3.4,,6.730835000000001,2.767,
ALUNO-731,5,,,Ágata,,,0.0,,,2019.0,,,5.0,,,4.333333333333333,,,7.8,,,9.16668,,,3.125,,,7.708333333333334,,,7.555553333333333,,,6.437778666666668,,
ALUNO-732,4,5.0,6.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2018.0,2018.0,2018.0,10.0,10.0,10.0,7.666666666666667,8.0,6.077777777777778,7.0,6.4,5.248218852758495,7.91667,7.9,8.75001,7.5,7.5,8.75,8.541666666666666,8.1,7.65625,7.611113333333334,7.7,7.944446666666668,7.851389666666667,7.765,7.369714659440588
ALUNO-733,2,3.0,,Ágata,Ametista,,0.0,0.0,,2018.0,2018.0,,10.0,10.0,,2.5,4.4,,7.9,6.4,,8.500020000000001,8.8,,8.125,6.3,,7.1875,7.7,,7.916665,7.3,,7.044585,6.89,
ALUNO-737,2,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2019.0,2019.0,2019.0,10.0,5.0,5.0,6.5,6.9,6.333333333333333,9.6,7.1,9.682539682539682,8.500020000000001,9.0,8.000020000000001,7.5,7.5,7.5,7.5,8.5,6.25,7.5,8.1,7.5,8.070001999999999,7.431,7.378176603174603
ALUNO-738,2,3.0,4.0,Ametista,Ametista,Ágata,0.0,0.0,0.0,2018.0,2018.0,2018.0,5.0,10.0,10.0,6.0,8.1,4.877777777777777,9.0,7.8,9.182971014492754,7.50002,9.2,8.33335,6.875,6.3,5.625,8.541666666666668,7.5,6.40625,8.333336666666668,7.9,5.79166,7.458336000000001,8.042,7.006941758454106
ALUNO-739,3,3.0,4.0,Topázio,Ametista,Ametista,1.0,1.0,1.0,2016.0,2016.0,2016.0,10.0,5.0,5.0,8.333333333333334,7.6,7.388888888888889,7.3,8.1,8.035296867695186,10.00002,9.2,9.16668,10.0,8.8,9.375,8.4375,8.1,8.59375,8.666675,9.2,8.375007499999999,8.703753666666667,8.085,7.973381651316815
ALUNO-740,0,0.0,,Ametista,Ágata,,0.0,0.0,,2020.0,2020.0,,5.0,5.0,,10.0,4.2,,9.4,5.8,,8.000020000000001,9.0,,8.125,7.5,,7.8125,7.5,,5.83333,7.6,,7.940418,6.421,
ALUNO-743,0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2020.0,2020.0,2020.0,10.0,10.0,5.0,10.0,6.4,8.416666666666666,9.8,8.8,8.483333333333333,9.000020000000001,10.0,8.000020000000001,5.0,5.0,5.625,2.5,7.9,5.833333333333334,6.916655,8.7,7.77778,7.993333000000001,8.061,7.381391333333333
ALUNO-744,6,,,Quartzo,,,0.0,,,2019.0,,,5.0,,,2.6666666666666665,,,4.6,,,5.41667,,,5.0,,,6.71875,,,7.0416675,,,5.075208833333333,,
ALUNO-745,4,,,Quartzo,,,0.0,,,2019.0,,,5.0,,,2.0,,,5.7,,,8.75001,,,7.5,,,8.125,,,7.38889,,,5.955279,,
ALUNO-746,2,2.0,3.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2018.0,2018.0,2018.0,10.0,10.0,10.0,9.0,9.3,7.777777777777779,9.1,8.8,9.39305259957434,9.000020000000001,9.0,7.5,7.5,8.8,6.25,8.541666666666666,8.5,8.59375,8.833336666666666,9.4,9.2083375,8.890836,9.107,8.510208575470424
ALUNO-747,3,4.0,5.0,Ametista,Topázio,Ametista,0.0,1.0,0.0,2019.0,2019.0,2019.0,10.0,10.0,10.0,8.0,7.4,6.777777777777779,9.1,8.9,8.864583333333334,7.91667,8.8,7.91667,5.625,7.5,5.625,7.96875,9.2,6.25,7.91667,9.3,7.416665,8.154376000000001,8.675,7.590972222222223
ALUNO-749,4,4.0,,Ágata,Ágata,,0.0,0.0,,2018.0,2018.0,,10.0,5.0,,5.333333333333333,7.6,,3.7,5.0,,9.58335,6.3,,7.5,7.5,,8.541666666666666,7.5,,5.666659999999999,6.8,,6.502500333333334,6.508,
ALUNO-750,4,,,Quartzo,,,0.0,,,2020.0,,,5.0,,,0.0,,,6.4,,,9.58335,,,6.875,,,8.125,,,6.555553333333332,,,5.549445666666667,,
ALUNO-753,3,4.0,4.0,Ágata,Quartzo,Quartzo,0.0,0.0,0.0,2019.0,2019.0,2019.0,10.0,10.0,10.0,2.333333333333333,0.8,1.777777777777778,6.6,2.5,3.440830721003135,7.91667,8.3,7.91667,7.5,7.5,7.5,8.125,7.2,4.84375,6.722216666666666,4.1,4.9583375,6.485277,4.785,5.061431199756183
ALUNO-755,3,4.0,5.0,Ametista,Ágata,Ametista,0.0,0.0,0.0,2017.0,2017.0,2017.0,10.0,10.0,10.0,8.0,6.8,6.944444444444446,7.5,4.7,8.792467948717949,7.91667,7.1,7.5,5.0,6.9,5.0,8.4375,7.8,8.125,7.5,7.0,6.291665,7.735417,6.872,7.468215478632479
ALUNO-756,2,,,Ametista,,,0.0,,,2019.0,,,5.0,,,9.0,,,8.9,,,9.000020000000001,,,7.5,,,4.375,,,6.33333,,,7.434168,,
ALUNO-757,3,3.0,3.0,Ágata,Quartzo,Ágata,0.0,0.0,0.0,2017.0,2017.0,2017.0,10.0,5.0,5.0,4.666666666666667,2.9,4.75,4.3,5.3,6.6875,5.41666,7.9,7.5,7.5,7.5,7.5,7.96875,7.3,6.25,6.791665,5.1,6.41666,6.240207333333333,5.421,6.195832000000001
ALUNO-758,2,2.0,,Ametista,Ametista,,0.0,0.0,,2020.0,2020.0,,10.0,5.0,,4.25,6.5,,7.5,5.4,,9.000020000000001,8.5,,7.5,7.5,,7.916666666666666,8.3,,8.222226666666666,8.3,,7.436114000000001,6.983,
ALUNO-760,0,0.0,1.0,Topázio,Ametista,Ametista,0.0,0.0,0.0,2020.0,2020.0,2020.0,10.0,10.0,10.0,10.0,6.8,3.916666666666667,9.8,5.8,9.285714285714285,9.000020000000001,8.0,8.500020000000001,7.5,7.5,7.5,7.8125,7.8,5.625,6.24999,7.5,6.277773333333333,8.641250000000001,7.36,7.058532857142858
ALUNO-766,4,5.0,6.0,Ágata,Ametista,Quartzo,0.0,0.0,0.0,2020.0,2021.0,2020.0,5.0,5.0,5.0,3.6666666666666665,6.5,4.766666666666667,7.4,7.5,4.617281695286811,8.75001,9.2,0.0,7.5,7.5,7.5,8.749999999999998,7.8,6.25,8.055560000000002,8.4,5.999993333333333,6.824446333333334,7.44,4.951788339057362
ALUNO-767,3,,,Ágata,,,0.0,,,2018.0,,,10.0,,,7.0,,,5.0,,,9.16668,,,7.5,,,7.96875,,,6.16666,,,7.096875,,
ALUNO-768,3,3.0,4.0,Ametista,Ametista,Ametista,1.0,0.0,0.0,2017.0,2017.0,2017.0,5.0,5.0,5.0,7.666666666666667,8.4,6.533333333333334,9.9,9.2,8.574712643678161,7.916679999999999,8.3,7.91667,4.375,6.3,5.625,7.291666666666667,8.1,7.5,8.77778,8.9,7.291665,7.727224,8.065,7.084109195402299
ALUNO-773,2,2.0,3.0,Ametista,Topázio,Topázio,1.0,1.0,1.0,2016.0,2016.0,2016.0,5.0,5.0,5.0,9.5,8.9,8.444444444444445,5.6,10.0,9.88095238095238,9.000020000000001,9.5,10.00002,7.5,7.5,7.5,8.958333333333334,9.8,8.90625,8.944446666666664,9.8,9.250005000000002,7.854724666666667,8.921,8.655707365079365
ALUNO-776,3,3.0,,Quartzo,Quartzo,,0.0,0.0,,2020.0,2020.0,,5.0,5.0,,1.6666666666666667,3.9,,5.2,4.2,,9.16668,7.9,,7.5,7.5,,7.291666666666667,6.9,,6.611106666666666,5.4,,5.591389333333334,5.424,
ALUNO-777,1,2.0,,Ágata,Quartzo,,0.0,0.0,,2019.0,2019.0,,5.0,2.5,,7.25,4.3,,7.8,3.8,,8.000020000000001,8.0,,5.0,7.5,,7.1875,7.5,,7.416665,6.8,,7.012085000000001,5.5,
ALUNO-779,6,,,Ágata,,,0.0,,,2017.0,,,10.0,,,4.0,,,3.9,,,8.75001,,,7.5,,,7.5,,,7.624995,,,6.48,,
ALUNO-780,3,,,Ametista,,,0.0,,,2020.0,,,10.0,,,8.333333333333334,,,8.2,,,9.16668,,,7.5,,,7.96875,,,6.6666625,,,8.103542166666667,,
ALUNO-782,5,,,Ametista,,,1.0,,,2017.0,,,10.0,,,5.666666666666667,,,8.7,,,8.75001,,,9.375,,,9.166666666666666,,,9.166673333333334,,,8.435835666666668,,
ALUNO-783,1,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2020.0,2020.0,2020.0,5.0,5.0,5.0,4.5,3.6,6.25,8.0,4.6,8.49527665317139,8.500020000000001,7.5,3.49998,7.5,7.5,5.0,8.125,8.3,6.25,7.916665,8.3,8.05556,6.995835000000001,6.118,6.535165330634278
ALUNO-785,2,,,Topázio,,,0.0,,,2019.0,,,10.0,,,9.0,,,9.5,,,10.00002,,,7.5,,,8.125,,,7.75,,,8.812502,,
ALUNO-786,5,5.0,,Quartzo,Quartzo,,0.0,0.0,,2018.0,2018.0,,5.0,5.0,,3.0,3.3,,1.9,6.1,,7.5,7.1,,7.5,5.0,,7.1875,7.2,,6.83333,5.1,,5.065416,5.341,
ALUNO-789,4,,,Quartzo,,,0.0,,,2018.0,,,5.0,,,0.0,,,2.8,,,9.58335,,,7.5,,,7.916666666666668,,,5.611103333333333,,,4.682222333333334,,
ALUNO-790,3,4.0,5.0,Topázio,Topázio,Topázio,1.0,1.0,0.0,2019.0,2019.0,2019.0,10.0,10.0,10.0,8.666666666666666,7.5,7.0,8.9,8.3,10.0,10.00002,10.0,10.00002,7.5,7.5,7.5,9.791666666666666,8.8,6.041666666666667,9.777786666666666,9.3,8.250005,9.198059333333331,8.65,8.404169666666668
ALUNO-792,1,2.0,3.0,Ametista,Quartzo,Quartzo,0.0,0.0,0.0,2017.0,2017.0,2017.0,5.0,5.0,10.0,10.0,4.1,4.611111111111112,8.5,5.8,6.184870621369477,9.000020000000001,6.3,0.0,4.375,5.0,5.0,8.125,7.5,7.03125,7.166665,5.8,5.9583325,7.783335,5.531,5.553987846496118
ALUNO-793,0,1.0,,Ametista,Ágata,,0.0,0.0,,2020.0,2020.0,,5.0,5.0,,10.0,3.9,,10.0,7.9,,6.83334,8.0,,7.5,7.5,,7.1875,7.3,,7.333325,6.8,,8.118749000000001,6.506,
ALUNO-794,2,3.0,4.0,Ametista,Ametista,Ametista,1.0,0.0,0.0,2017.0,2017.0,2017.0,10.0,2.5,2.5,6.5,8.2,6.588888888888889,9.6,7.5,9.791666666666666,9.000020000000001,7.9,7.91667,6.25,6.3,5.625,7.916666666666668,7.9,7.96875,8.722226666666666,8.1,8.125,8.281114,7.211,7.302153111111111
ALUNO-795,2,,,Ametista,,,0.0,,,2019.0,,,5.0,,,7.0,,,9.7,,,10.00002,,,7.5,,,7.8125,,,8.0,,,7.971252,,
